timestamp,price,volume
2025-01-02 22:26,95.98,1671
2025-01-02 22:27,96.27,1245
2025-01-02 22:28,97.10,1359
2025-01-02 22:29,97.14,1264
2025-01-02 22:30,96.57,2024
2025-01-02 22:31,97.10,2144
2025-01-02 22:32,97.56,1147
2025-01-02 22:33,96.77,1813
2025-01-02 22:34,96.87,1038
2025-01-02 22:35,96.76,1941
2025-01-02 22:36,97.63,2179
2025-01-02 22:37,97.16,1879
2025-01-02 22:38,96.45,1855
2025-01-02 22:39,96.10,1592
2025-01-02 22:40,96.18,1665
2025-01-02 22:41,96.25,1351
2025-01-02 22:42,96.47,2703
2025-01-02 22:43,95.81,2412
2025-01-02 22:44,96.00,2729
2025-01-02 22:45,95.90,1216
2025-01-02 22:46,95.92,2073
2025-01-02 22:47,96.59,1161
2025-01-02 22:48,96.25,1695
2025-01-02 22:49,96.51,1453
2025-01-02 22:50,96.36,2045
2025-01-02 22:51,96.62,2296
2025-01-02 22:52,97.07,2855
2025-01-02 22:53,97.46,2589
2025-01-02 22:54,96.99,2677
2025-01-02 22:55,97.65,2321
2025-01-02 22:56,97.79,1299
2025-01-02 22:57,97.46,1524
2025-01-02 22:58,97.68,2556
2025-01-02 22:59,98.32,2554
2025-01-02 23:00,98.14,2582
2025-01-02 23:01,97.89,2286
2025-01-02 23:02,97.05,2556
2025-01-02 23:03,97.08,2186
2025-01-02 23:04,96.00,2156
2025-01-02 23:05,96.36,2316
2025-01-02 23:06,95.90,2769
2025-01-02 23:07,95.37,2988
2025-01-02 23:08,95.17,1139
2025-01-02 23:09,94.97,1960
2025-01-02 23:10,94.57,1562
2025-01-02 23:11,94.72,2211
2025-01-02 23:12,95.28,1635
2025-01-02 23:13,95.49,1945
2025-01-02 23:14,95.32,2703
2025-01-02 23:15,95.37,1587
2025-01-02 23:16,96.26,2751
2025-01-02 23:17,96.72,1184
2025-01-02 23:18,96.28,1947
2025-01-02 23:19,95.88,2188
2025-01-02 23:20,95.05,2834
2025-01-02 23:21,94.75,1084
2025-01-02 23:22,93.89,2334
2025-01-02 23:23,94.17,1385
2025-01-02 23:24,93.92,1308
2025-01-02 23:25,94.43,2961
2025-01-02 23:26,94.65,2841
2025-01-02 23:27,94.74,2714
2025-01-02 23:28,94.30,2033
2025-01-02 23:29,94.96,2323
2025-01-02 23:30,95.14,1896
2025-01-02 23:31,95.47,1899
2025-01-02 23:32,94.79,1745
2025-01-02 23:33,94.69,1763
2025-01-02 23:34,95.12,2586
2025-01-02 23:35,94.87,1692
2025-01-02 23:36,94.80,2292
2025-01-02 23:37,94.66,2325
2025-01-02 23:38,94.43,2142
2025-01-02 23:39,94.81,2389
2025-01-02 23:40,94.53,2744
2025-01-02 23:41,94.77,2344
2025-01-02 23:42,95.44,1307
2025-01-02 23:43,95.29,1682
2025-01-02 23:44,95.93,2877
2025-01-02 23:45,96.29,1716
2025-01-02 23:46,96.02,2356
2025-01-02 23:47,96.70,1802
2025-01-02 23:48,97.24,1173
2025-01-02 23:49,97.81,1634
2025-01-02 23:50,97.14,1672
2025-01-02 23:51,96.88,2665
2025-01-02 23:52,97.42,2939
2025-01-02 23:53,97.98,2513
2025-01-02 23:54,99.09,1191
2025-01-02 23:55,99.07,2323
2025-01-02 23:56,98.78,1037
2025-01-02 23:57,98.26,1742
2025-01-02 23:58,97.81,1699
2025-01-02 23:59,98.96,2940
2025-01-03 00:00,98.99,1281
2025-01-03 00:01,98.67,1317
2025-01-03 00:02,99.52,1207
2025-01-03 00:03,99.97,2039
2025-01-03 00:04,100.09,2809
2025-01-03 00:05,99.15,2078
2025-01-03 00:06,99.59,2569
2025-01-03 00:07,99.70,2265
2025-01-03 00:08,100.03,1332
2025-01-03 00:09,100.39,1370
2025-01-03 00:10,100.81,2656
2025-01-03 00:11,100.06,2848
2025-01-03 00:12,100.33,1841
2025-01-03 00:13,100.79,1746
2025-01-03 00:14,100.63,1909
2025-01-03 00:15,100.30,2250
2025-01-03 00:16,100.12,1919
2025-01-03 00:17,100.93,1479
2025-01-03 00:18,100.51,2656
2025-01-03 00:19,100.42,2606
2025-01-03 00:20,99.49,1753
2025-01-03 00:21,99.67,2389
2025-01-03 00:22,101.03,1945
2025-01-03 00:23,100.56,2575
2025-01-03 00:24,100.47,2080
2025-01-03 00:25,100.95,1857
2025-01-03 00:26,101.85,2640
2025-01-03 00:27,101.65,2238
2025-01-03 00:28,101.90,2313
2025-01-03 00:29,102.19,1984
2025-01-03 00:30,102.64,1210
2025-01-03 00:31,102.18,2456
2025-01-03 00:32,102.74,1583
2025-01-03 00:33,101.93,1171
2025-01-03 00:34,101.96,2854
2025-01-03 00:35,101.57,2051
2025-01-03 00:36,101.89,2938
2025-01-03 00:37,102.32,2864
2025-01-03 00:38,102.41,1715
2025-01-03 00:39,102.95,2905
2025-01-03 00:40,103.12,2028
2025-01-03 00:41,103.14,1765
2025-01-03 00:42,103.29,1767
2025-01-03 00:43,104.89,1459
2025-01-03 00:44,106.03,2718
2025-01-03 00:45,106.24,2463
2025-01-03 00:46,105.72,1281
2025-01-03 00:47,105.00,1078
2025-01-03 00:48,104.78,2425
2025-01-03 00:49,105.70,2702
2025-01-03 00:50,106.20,1918
2025-01-03 00:51,106.80,2260
2025-01-03 00:52,107.00,1524
2025-01-03 00:53,107.01,1441
2025-01-03 00:54,107.33,2489
2025-01-03 00:55,106.79,2246
2025-01-03 00:56,106.55,1590
2025-01-03 00:57,106.51,1486
2025-01-03 00:58,106.46,1859
2025-01-03 00:59,106.61,2308
2025-01-03 01:00,106.76,1227
2025-01-03 01:01,106.23,2713
2025-01-03 01:02,106.78,1033
2025-01-03 01:03,106.40,2294
2025-01-03 01:04,106.03,1294
2025-01-03 01:05,106.00,1596
2025-01-03 01:06,105.37,1492
2025-01-03 01:07,105.67,2168
2025-01-03 01:08,105.03,1175
2025-01-03 01:09,105.40,2072
2025-01-03 01:10,105.59,2077
2025-01-03 01:11,105.56,2114
2025-01-03 01:12,104.07,2134
2025-01-03 01:13,104.00,1041
2025-01-03 01:14,103.56,2301
2025-01-03 01:15,103.92,1792
2025-01-03 01:16,104.30,1033
2025-01-03 01:17,104.26,1731
2025-01-03 01:18,104.37,2501
2025-01-03 01:19,103.92,2345
2025-01-03 01:20,103.32,2505
2025-01-03 01:21,102.70,2549
2025-01-03 01:22,102.63,2118
2025-01-03 01:23,102.76,1693
2025-01-03 01:24,102.88,2595
2025-01-03 01:25,102.60,2402
2025-01-03 01:26,101.84,2293
2025-01-03 01:27,102.01,1373
2025-01-03 01:28,102.08,2589
2025-01-03 01:29,101.91,2932
2025-01-03 01:30,101.51,1089
2025-01-03 01:31,101.62,2620
2025-01-03 01:32,101.67,2911
2025-01-03 01:33,101.81,1635
2025-01-03 01:34,100.31,2112
2025-01-03 01:35,100.16,1969
2025-01-03 01:36,100.15,1391
2025-01-03 01:37,100.98,1585
2025-01-03 01:38,100.44,2773
2025-01-03 01:39,101.12,2342
2025-01-03 01:40,101.00,1753
2025-01-03 01:41,101.22,1894
2025-01-03 01:42,101.85,2832
2025-01-03 01:43,101.33,2958
2025-01-03 01:44,100.31,2016
2025-01-03 01:45,101.19,2417
2025-01-03 01:46,100.05,2063
2025-01-03 01:47,100.07,1546
2025-01-03 01:48,100.32,1161
2025-01-03 01:49,99.56,1881
2025-01-03 01:50,98.81,2117
2025-01-03 01:51,98.26,1601
2025-01-03 01:52,98.17,2353
2025-01-03 01:53,98.35,1605
2025-01-03 01:54,98.12,1872
2025-01-03 01:55,98.75,1341
2025-01-03 01:56,98.58,1086
2025-01-03 01:57,98.15,2488
2025-01-03 01:58,98.47,1890
2025-01-03 01:59,98.13,1562
2025-01-03 02:00,97.56,1117
2025-01-03 02:01,96.88,1153
2025-01-03 02:02,96.64,2050
2025-01-03 02:03,96.19,2640
2025-01-03 02:04,96.19,1063
2025-01-03 02:05,95.89,1292
2025-01-03 02:06,96.33,1897
2025-01-03 02:07,95.72,1071
2025-01-03 02:08,95.98,2321
2025-01-03 02:09,96.24,1750
2025-01-03 02:10,95.45,1066
2025-01-03 02:11,96.38,2239
2025-01-03 02:12,96.69,1759
2025-01-03 02:13,97.14,1761
2025-01-03 02:14,96.95,1281
2025-01-03 02:15,97.02,2084
2025-01-03 02:16,96.73,1570
2025-01-03 02:17,97.05,1511
2025-01-03 02:18,97.16,1381
2025-01-03 02:19,97.13,2022
2025-01-03 02:20,96.03,1241
2025-01-03 02:21,95.91,1536
2025-01-03 02:22,96.03,1439
2025-01-03 02:23,95.26,2253
2025-01-03 02:24,95.02,2005
2025-01-03 02:25,96.10,1409
2025-01-03 02:26,96.80,1925
2025-01-03 02:27,97.49,1353
2025-01-03 02:28,97.92,1179
2025-01-03 02:29,97.60,2659
2025-01-03 02:30,97.20,1654
2025-01-03 02:31,96.32,2367
2025-01-03 02:32,96.21,2110
2025-01-03 02:33,96.36,1594
2025-01-03 02:34,97.12,2457
2025-01-03 02:35,96.51,2453
2025-01-03 02:36,97.14,2625
2025-01-03 02:37,96.83,1740
2025-01-03 02:38,96.58,1411
2025-01-03 02:39,96.56,2622
2025-01-03 02:40,97.13,1053
2025-01-03 02:41,97.81,1739
2025-01-03 02:42,97.36,2645
2025-01-03 02:43,97.20,2129
2025-01-03 02:44,97.91,1134
2025-01-03 02:45,98.66,1633
2025-01-03 02:46,98.03,1980
2025-01-03 02:47,98.50,2076
2025-01-03 02:48,98.07,2177
2025-01-03 02:49,98.34,1151
2025-01-03 02:50,98.65,1151
2025-01-03 02:51,98.96,1921
2025-01-03 02:52,98.37,1262
2025-01-03 02:53,98.50,2798
2025-01-03 02:54,98.80,2203
2025-01-03 02:55,98.24,1372
2025-01-03 02:56,98.27,2029
2025-01-03 02:57,98.01,2865
2025-01-03 02:58,98.65,2061
2025-01-03 02:59,97.95,1313
2025-01-03 03:00,97.85,2914
2025-01-03 03:01,98.13,2452
2025-01-03 03:02,98.32,2062
2025-01-03 03:03,99.52,2832
2025-01-03 03:04,99.48,1402
2025-01-03 03:05,99.67,2300
2025-01-03 03:06,100.06,2280
2025-01-03 03:07,99.95,1620
2025-01-03 03:08,99.78,2312
2025-01-03 03:09,99.64,1345
2025-01-03 03:10,99.09,1350
2025-01-03 03:11,98.73,2349
2025-01-03 03:12,97.96,1691
2025-01-03 03:13,97.20,2725
2025-01-03 03:14,97.33,2769
2025-01-03 03:15,97.26,1058
2025-01-03 03:16,98.33,2579
2025-01-03 03:17,98.92,2181
2025-01-03 03:18,98.89,2171
2025-01-03 03:19,99.23,1853
2025-01-03 03:20,99.14,2820
2025-01-03 03:21,99.06,2284
2025-01-03 03:22,98.37,1618
2025-01-03 03:23,98.17,1989
2025-01-03 03:24,98.20,1831
2025-01-03 03:25,99.10,1609
2025-01-03 03:26,98.37,1323
2025-01-03 03:27,98.59,1900
2025-01-03 03:28,98.11,1696
2025-01-03 03:29,98.39,2242
2025-01-03 03:30,99.01,1653
2025-01-03 03:31,99.79,2503
2025-01-03 03:32,100.25,1816
2025-01-03 03:33,100.21,1267
2025-01-03 03:34,100.25,1217
2025-01-03 03:35,99.65,1653
2025-01-03 03:36,99.67,1920
2025-01-03 03:37,99.92,1507
2025-01-03 03:38,100.02,2936
2025-01-03 03:39,100.15,1786
2025-01-03 03:40,100.49,2971
2025-01-03 03:41,100.10,2772
2025-01-03 03:42,100.85,2912
2025-01-03 03:43,100.32,2183
2025-01-03 03:44,100.26,1326
2025-01-03 03:45,99.94,2020
2025-01-03 03:46,100.50,2800
2025-01-03 03:47,100.49,1631
2025-01-03 03:48,100.27,1805
2025-01-03 03:49,100.28,2035
2025-01-03 03:50,99.92,2194
2025-01-03 03:51,100.02,1722
2025-01-03 03:52,100.40,2223
2025-01-03 03:53,100.53,2807
2025-01-03 03:54,100.94,1585
2025-01-03 03:55,100.31,2099
2025-01-03 03:56,100.55,1274
2025-01-03 03:57,100.56,2807
2025-01-03 03:58,100.52,1825
2025-01-03 03:59,101.00,1749
2025-01-03 04:00,101.15,2150
2025-01-03 04:01,101.20,1398
2025-01-03 04:02,100.93,1791
2025-01-03 04:03,101.24,2032
2025-01-03 04:04,100.64,2690
2025-01-03 04:05,100.84,2276
2025-01-03 04:06,100.73,2996
2025-01-03 04:07,100.50,1198
2025-01-03 04:08,99.80,1694
2025-01-03 04:09,100.35,2142
2025-01-03 04:10,101.13,1407
2025-01-03 04:11,100.82,2233
2025-01-03 04:12,100.23,1092
2025-01-03 04:13,100.19,1079
2025-01-03 04:14,100.49,1970
2025-01-03 04:15,100.83,2063
2025-01-03 04:16,100.17,2055
2025-01-03 04:17,100.35,1286
2025-01-03 04:18,100.03,1332
2025-01-03 04:19,100.64,1804
2025-01-03 04:20,101.46,1612
2025-01-03 04:21,101.41,2215
2025-01-03 04:22,100.92,2090
2025-01-03 04:23,101.73,2003
2025-01-03 04:24,101.62,2670
2025-01-03 04:25,101.21,1034
2025-01-03 04:26,100.70,1853
2025-01-03 04:27,101.25,2195
2025-01-03 04:28,100.87,2786
2025-01-03 04:29,101.88,2409
2025-01-03 04:30,101.41,1543
2025-01-03 04:31,100.92,2980
2025-01-03 04:32,100.17,2184
2025-01-03 04:33,99.07,2182
2025-01-03 04:34,99.09,1983
2025-01-03 04:35,99.25,1349
2025-01-03 04:36,98.46,2586
2025-01-03 04:37,98.34,2722
2025-01-03 04:38,97.66,1496
2025-01-03 04:39,98.30,1064
2025-01-03 04:40,97.60,1390
2025-01-03 04:41,97.26,1038
2025-01-03 04:42,96.77,1845
2025-01-03 04:43,96.96,2414
2025-01-03 04:44,97.13,2252
2025-01-03 04:45,97.69,2885
2025-01-03 04:46,96.74,2489
2025-01-03 04:47,96.91,1127
2025-01-03 04:48,96.74,2148
2025-01-03 04:49,96.16,1665
2025-01-03 04:50,96.73,1771
2025-01-03 04:51,96.73,1642
2025-01-03 04:52,97.26,2091
2025-01-03 04:53,97.11,1701
2025-01-03 04:54,96.39,2776
2025-01-03 04:55,96.18,2476
2025-01-03 04:56,95.80,1541
2025-01-03 04:57,94.98,2249
2025-01-03 04:58,93.73,1571
2025-01-03 04:59,93.85,2142
2025-01-03 05:00,93.50,1609
2025-01-03 05:01,94.63,2579
2025-01-03 05:02,94.55,2443
2025-01-03 05:03,94.88,2001
2025-01-03 05:04,94.69,2912
2025-01-03 05:05,95.11,2913
2025-01-03 05:06,95.23,1249
2025-01-03 05:07,94.84,2174
2025-01-03 05:08,94.63,1808
2025-01-03 05:09,94.19,2676
2025-01-03 05:10,93.70,1299
2025-01-03 05:11,94.42,1594
2025-01-03 05:12,95.62,1161
2025-01-03 05:13,95.94,1709
2025-01-03 05:14,96.59,2530
2025-01-03 05:15,96.26,1981
2025-01-03 05:16,96.47,1555
2025-01-03 05:17,97.38,2910
2025-01-03 05:18,97.01,1223
2025-01-03 05:19,96.86,2260
2025-01-03 05:20,96.84,1103
2025-01-03 05:21,96.47,2371
2025-01-03 05:22,96.77,1476
2025-01-03 05:23,96.57,1107
2025-01-03 05:24,96.93,1967
2025-01-03 05:25,97.19,1205
2025-01-03 05:26,97.08,2975
2025-01-03 05:27,96.83,2127
2025-01-03 05:28,97.12,2337
2025-01-03 05:29,97.08,2914
2025-01-03 05:30,97.50,2332
2025-01-03 05:31,97.11,1408
2025-01-03 05:32,97.13,1584
2025-01-03 05:33,96.71,2322
2025-01-03 05:34,97.51,2335
2025-01-03 05:35,97.82,2175
2025-01-03 05:36,97.91,2741
2025-01-03 05:37,98.73,2918
2025-01-03 05:38,99.83,1855
2025-01-03 05:39,100.09,2806
2025-01-03 05:40,100.70,1074
2025-01-03 05:41,99.70,2712
2025-01-03 05:42,99.24,2918
2025-01-03 05:43,99.59,2533
2025-01-03 05:44,100.70,2795
2025-01-03 05:45,100.43,1076
2025-01-03 05:46,101.08,1219
2025-01-03 05:47,101.11,2901
2025-01-03 05:48,101.52,2313
2025-01-03 05:49,101.48,2112
2025-01-03 05:50,100.44,1274
2025-01-03 05:51,100.28,2742
2025-01-03 05:52,99.88,2656
2025-01-03 05:53,99.87,1230
2025-01-03 05:54,99.48,2327
2025-01-03 05:55,100.19,1526
2025-01-03 05:56,100.17,1690
2025-01-03 05:57,100.09,2619
2025-01-03 05:58,99.88,1395
2025-01-03 05:59,100.60,1359
2025-01-03 06:00,100.05,1830
2025-01-03 06:01,99.59,2693
2025-01-03 06:02,99.19,1820
2025-01-03 06:03,99.39,2370
2025-01-03 06:04,100.56,1977
2025-01-03 06:05,101.35,1662
2025-01-03 06:06,101.41,1785
2025-01-03 06:07,101.38,1482
2025-01-03 06:08,101.01,1675
2025-01-03 06:09,101.14,1618
2025-01-03 06:10,100.57,1535
2025-01-03 06:11,100.25,2338
2025-01-03 06:12,100.02,2367
2025-01-03 06:13,100.30,1242
2025-01-03 06:14,100.01,2405
2025-01-03 06:15,100.08,2029
2025-01-03 06:16,101.00,2576
2025-01-03 06:17,100.52,1636
2025-01-03 06:18,100.26,2926
2025-01-03 06:19,99.59,1604
2025-01-03 06:20,99.35,2960
2025-01-03 06:21,99.62,1273
2025-01-03 06:22,99.07,2240
2025-01-03 06:23,99.15,1765
2025-01-03 06:24,98.60,1964
2025-01-03 06:25,98.92,2551
2025-01-03 06:26,98.20,1447
2025-01-03 06:27,98.03,2560
2025-01-03 06:28,98.04,2788
2025-01-03 06:29,98.88,2612
2025-01-03 06:30,99.35,2441
2025-01-03 06:31,99.62,1740
2025-01-03 06:32,100.19,1126
2025-01-03 06:33,100.49,2697
2025-01-03 06:34,99.93,2172
2025-01-03 06:35,99.75,2099
2025-01-03 06:36,100.01,2065
2025-01-03 06:37,100.37,1904
2025-01-03 06:38,100.63,2194
2025-01-03 06:39,100.85,2001
2025-01-03 06:40,101.36,2656
2025-01-03 06:41,101.68,1113
2025-01-03 06:42,101.10,1935
2025-01-03 06:43,101.28,2154
2025-01-03 06:44,101.80,2652
2025-01-03 06:45,102.00,1631
2025-01-03 06:46,101.91,2672
2025-01-03 06:47,101.42,1006
2025-01-03 06:48,101.40,1092
2025-01-03 06:49,100.74,1867
2025-01-03 06:50,100.64,1123
2025-01-03 06:51,100.79,2914
2025-01-03 06:52,101.94,1966
2025-01-03 06:53,101.04,1064
2025-01-03 06:54,100.97,1277
2025-01-03 06:55,101.27,2568
2025-01-03 06:56,100.76,2973
2025-01-03 06:57,100.14,1860
2025-01-03 06:58,99.39,1918
2025-01-03 06:59,100.14,2780
2025-01-03 07:00,100.56,1164
2025-01-03 07:01,100.32,2398
2025-01-03 07:02,101.32,1272
2025-01-03 07:03,101.09,2338
2025-01-03 07:04,101.25,2100
2025-01-03 07:05,101.05,1804
2025-01-03 07:06,100.26,1456
2025-01-03 07:07,100.12,2709
2025-01-03 07:08,100.22,1611
2025-01-03 07:09,100.23,1948
2025-01-03 07:10,99.94,2089
2025-01-03 07:11,99.38,1776
2025-01-03 07:12,99.55,1708
2025-01-03 07:13,99.21,1317
2025-01-03 07:14,99.02,2484
2025-01-03 07:15,100.18,2567
2025-01-03 07:16,100.87,1858
2025-01-03 07:17,101.47,2259
2025-01-03 07:18,101.57,1032
2025-01-03 07:19,100.54,1492
2025-01-03 07:20,100.60,1068
2025-01-03 07:21,100.82,1914
2025-01-03 07:22,100.19,1099
2025-01-03 07:23,99.74,1501
2025-01-03 07:24,99.71,1479
2025-01-03 07:25,99.20,2105
2025-01-03 07:26,99.40,1115
2025-01-03 07:27,100.38,1286
2025-01-03 07:28,99.97,2670
2025-01-03 07:29,99.96,2876
2025-01-03 07:30,99.91,2224
2025-01-03 07:31,99.47,2582
2025-01-03 07:32,99.27,1618
2025-01-03 07:33,98.88,2794
2025-01-03 07:34,99.34,1452
2025-01-03 07:35,99.91,1846
2025-01-03 07:36,99.86,2942
2025-01-03 07:37,100.02,2211
2025-01-03 07:38,100.83,2282
2025-01-03 07:39,100.07,2390
2025-01-03 07:40,99.55,2991
2025-01-03 07:41,99.80,1705
2025-01-03 07:42,100.50,2609
2025-01-03 07:43,100.23,2074
2025-01-03 07:44,100.01,1305
2025-01-03 07:45,100.49,1614
2025-01-03 07:46,99.89,1969
2025-01-03 07:47,100.48,1493
2025-01-03 07:48,100.72,2449
2025-01-03 07:49,100.38,1295
2025-01-03 07:50,100.76,2151
2025-01-03 07:51,99.72,1845
2025-01-03 07:52,100.34,1274
2025-01-03 07:53,100.22,1795
2025-01-03 07:54,100.23,2324
2025-01-03 07:55,100.57,1161
2025-01-03 07:56,101.42,1189
2025-01-03 07:57,100.97,2096
2025-01-03 07:58,100.92,1549
2025-01-03 07:59,100.60,1772
2025-01-03 08:00,100.28,2789
2025-01-03 08:01,99.68,1149
2025-01-03 08:02,100.00,2483
2025-01-03 08:03,100.78,2375
2025-01-03 08:04,100.25,2780
2025-01-03 08:05,100.04,2857
2025-01-03 08:06,99.42,1031
2025-01-03 08:07,100.51,1433
2025-01-03 08:08,101.69,1240
2025-01-03 08:09,101.20,2529
2025-01-03 08:10,101.77,1496
2025-01-03 08:11,101.77,2424
2025-01-03 08:12,101.50,2874
2025-01-03 08:13,101.29,1490
2025-01-03 08:14,100.47,1779
2025-01-03 08:15,100.19,1954
2025-01-03 08:16,99.73,1535
2025-01-03 08:17,99.63,1736
2025-01-03 08:18,99.05,1201
2025-01-03 08:19,99.00,2644
2025-01-03 08:20,99.56,2719
2025-01-03 08:21,99.50,1655
2025-01-03 08:22,99.91,1847
2025-01-03 08:23,99.66,1093
2025-01-03 08:24,99.34,1298
2025-01-03 08:25,99.20,1033
2025-01-03 08:26,99.12,2186
2025-01-03 08:27,100.29,2474
2025-01-03 08:28,100.04,1675
2025-01-03 08:29,100.18,1471
2025-01-03 08:30,99.49,2022
2025-01-03 08:31,100.14,2127
2025-01-03 08:32,99.71,1527
2025-01-03 08:33,99.08,2563
2025-01-03 08:34,99.65,2314
2025-01-03 08:35,98.48,2514
2025-01-03 08:36,98.17,2628
2025-01-03 08:37,98.19,1721
2025-01-03 08:38,98.58,2000
2025-01-03 08:39,99.28,1376
2025-01-03 08:40,99.82,2314
2025-01-03 08:41,99.51,2960
2025-01-03 08:42,99.63,2734
2025-01-03 08:43,99.68,1152
2025-01-03 08:44,100.37,2565
2025-01-03 08:45,100.12,1013
2025-01-03 08:46,99.30,1473
2025-01-03 08:47,99.81,1139
2025-01-03 08:48,99.79,2035
2025-01-03 08:49,99.72,1933
2025-01-03 08:50,99.24,2365
2025-01-03 08:51,99.74,2912
2025-01-03 08:52,99.31,1999
2025-01-03 08:53,98.92,1032
2025-01-03 08:54,99.56,1024
2025-01-03 08:55,99.58,1034
2025-01-03 08:56,99.19,1587
2025-01-03 08:57,99.12,1035
2025-01-03 08:58,98.34,1881
2025-01-03 08:59,98.33,2651
2025-01-03 09:00,98.62,2880
2025-01-03 09:01,98.51,1197
2025-01-03 09:02,98.14,2269
2025-01-03 09:03,98.08,2078
2025-01-03 09:04,98.08,2628
2025-01-03 09:05,98.54,1812
2025-01-03 09:06,99.66,1940
2025-01-03 09:07,100.26,2157
2025-01-03 09:08,100.29,1614
2025-01-03 09:09,101.06,2400
2025-01-03 09:10,101.16,2757
2025-01-03 09:11,100.98,2330
2025-01-03 09:12,100.99,1776
2025-01-03 09:13,100.77,1772
2025-01-03 09:14,100.61,1019
2025-01-03 09:15,100.56,2439
2025-01-03 09:16,100.84,1888
2025-01-03 09:17,101.35,2320
2025-01-03 09:18,101.49,2757
2025-01-03 09:19,100.86,2994
2025-01-03 09:20,101.37,1087
2025-01-03 09:21,101.71,1470
2025-01-03 09:22,101.95,2817
2025-01-03 09:23,102.93,2160
2025-01-03 09:24,102.78,1152
2025-01-03 09:25,102.80,2401
2025-01-03 09:26,103.76,2154
2025-01-03 09:27,103.28,2347
2025-01-03 09:28,104.40,1644
2025-01-03 09:29,104.64,1032
2025-01-03 09:30,105.28,2540
2025-01-03 09:31,105.12,2680
2025-01-03 09:32,105.01,1157
2025-01-03 09:33,104.52,1612
2025-01-03 09:34,104.71,2709
2025-01-03 09:35,105.03,2739
2025-01-03 09:36,104.21,1679
2025-01-03 09:37,104.89,1786
2025-01-03 09:38,104.90,2411
2025-01-03 09:39,104.63,2483
2025-01-03 09:40,105.36,1708
2025-01-03 09:41,105.75,1109
2025-01-03 09:42,106.04,1155
2025-01-03 09:43,106.25,1697
2025-01-03 09:44,105.71,2219
2025-01-03 09:45,105.29,1812
2025-01-03 09:46,105.72,2298
2025-01-03 09:47,105.64,1559
2025-01-03 09:48,105.75,1467
2025-01-03 09:49,105.21,1728
2025-01-03 09:50,104.76,1380
2025-01-03 09:51,104.60,2392
2025-01-03 09:52,104.18,2581
2025-01-03 09:53,103.93,2266
2025-01-03 09:54,103.82,1150
2025-01-03 09:55,104.18,1168
2025-01-03 09:56,104.13,2605
2025-01-03 09:57,104.61,2298
2025-01-03 09:58,104.89,1738
2025-01-03 09:59,105.30,1218
2025-01-03 10:00,106.31,1910
2025-01-03 10:01,106.96,1737
2025-01-03 10:02,106.98,1178
2025-01-03 10:03,106.74,1383
2025-01-03 10:04,106.16,2049
2025-01-03 10:05,106.43,1835
2025-01-03 10:06,106.61,2135
2025-01-03 10:07,106.74,1190
2025-01-03 10:08,106.02,2768
2025-01-03 10:09,105.52,1788
2025-01-03 10:10,106.03,2595
2025-01-03 10:11,106.07,1173
2025-01-03 10:12,105.97,1497
2025-01-03 10:13,105.34,2171
2025-01-03 10:14,104.59,1347
2025-01-03 10:15,104.48,1284
2025-01-03 10:16,104.44,1298
2025-01-03 10:17,104.83,1129
2025-01-03 10:18,105.03,1613
2025-01-03 10:19,105.38,1991
2025-01-03 10:20,105.48,2933
2025-01-03 10:21,105.01,1505
2025-01-03 10:22,104.91,2262
2025-01-03 10:23,104.33,1400
2025-01-03 10:24,104.07,1013
2025-01-03 10:25,104.14,2943
2025-01-03 10:26,103.38,1778
2025-01-03 10:27,103.96,2646
2025-01-03 10:28,104.31,1881
2025-01-03 10:29,103.90,2670
2025-01-03 10:30,104.23,2217
2025-01-03 10:31,103.58,1278
2025-01-03 10:32,103.37,2423
2025-01-03 10:33,104.01,1411
2025-01-03 10:34,103.70,1815
2025-01-03 10:35,103.74,2983
2025-01-03 10:36,103.40,2296
2025-01-03 10:37,104.14,2005
2025-01-03 10:38,104.99,1667
2025-01-03 10:39,104.82,1770
2025-01-03 10:40,104.65,1747
2025-01-03 10:41,105.51,1233
2025-01-03 10:42,105.82,2117
2025-01-03 10:43,105.68,1368
2025-01-03 10:44,105.42,2951
2025-01-03 10:45,104.84,2489
2025-01-03 10:46,104.08,1897
2025-01-03 10:47,104.27,2633
2025-01-03 10:48,104.07,2677
2025-01-03 10:49,104.81,2736
2025-01-03 10:50,104.96,2022
2025-01-03 10:51,104.47,1285
2025-01-03 10:52,104.22,2348
2025-01-03 10:53,103.94,1315
2025-01-03 10:54,103.75,1151
2025-01-03 10:55,102.89,1919
2025-01-03 10:56,103.46,1820
2025-01-03 10:57,103.42,2094
2025-01-03 10:58,102.30,2416
2025-01-03 10:59,102.25,1856
2025-01-03 11:00,101.40,1736
2025-01-03 11:01,101.16,2436
2025-01-03 11:02,101.65,2306
2025-01-03 11:03,101.28,2872
2025-01-03 11:04,102.01,2346
2025-01-03 11:05,102.45,2361
2025-01-03 11:06,102.01,1090
2025-01-03 11:07,102.58,2153
2025-01-03 11:08,103.32,1818
2025-01-03 11:09,103.25,2980
2025-01-03 11:10,103.27,1881
2025-01-03 11:11,101.97,1216
2025-01-03 11:12,102.36,2045
2025-01-03 11:13,102.38,2529
2025-01-03 11:14,101.73,2178
2025-01-03 11:15,101.65,1452
2025-01-03 11:16,101.18,2581
2025-01-03 11:17,101.35,2391
2025-01-03 11:18,100.85,1706
2025-01-03 11:19,100.54,1050
2025-01-03 11:20,100.12,2885
2025-01-03 11:21,100.16,2969
2025-01-03 11:22,100.97,2495
